catalog_number,common_name,scientific_name,photographer,date,year,rating,num_ratings,location,normalized_rating
609299104,Baird's Sandpiper,Calidris bairdii,Evan Griffis,2023-09-26,2023,4.88,40,North America,4.88
319449821,Victoria's Riflebird,Ptiloris victoriae,Francesco Veronesi,2015-08-22,2015,4.88,48,Australia,4.88
613420356,Spectacled Tyrant,Hymenops perspicillatus,Jérémy Calvo,2024-01-12,2024,4.88,186,South America,4.88
617507324,Bugun Liocichla,Liocichla bugunorum,Nesrudheen PP,2024-04-10,2024,4.88,52,Asia,4.88
467093491,Mourning Warbler,Geothlypis philadelphia,Greg Schrader,2022-07-06,2022,4.88,52,North America,4.88
50366231,Black-throated Blue Warbler,Setophaga caerulescens,Aaron Marshall,2016-05-11,2016,4.88,142,North America,4.88
105046851,Antillean Nighthawk,Chordeiles gundlachii,Christopher Johnson,2018-06-20,2018,4.88,48,North America,4.88
37033131,White-crowned Sparrow,Zonotrichia leucophrys,Bruce Gates,2016-10-09,2016,4.88,72,North America,4.88
77841221,American Wigeon,Mareca americana,Joshua  Glant,2017-12-10,2017,4.88,75,North America,4.88
205477951,Rüppell's Griffon,Gyps rueppelli,Subramanya C K,2015-11-01,2015,4.88,42,Africa,4.88
610364142,Common Crane,Grus grus,Naresh Satyan,2023-10-25,2023,4.88,25,Europe,4.88
352999711,Red-necked Phalarope,Phalaropus lobatus,Krishnan Sivasubramanian,2021-07-03,2021,4.88,51,Asia,4.88
300986361,Surf Scoter,Melanitta perspicillata,Peter Hawrylyshyn,2021-01-23,2021,4.88,147,North America,4.88
171837491,Festive Coquette,Lophornis chalybeus,Wild  Brazil,2019-08-02,2019,4.88,43,South America,4.88
353706921,Northern Bobwhite,Colinus virginianus,Lynette Spence,2021-07-11,2021,4.88,66,North America,4.88
284996511,American Bittern,Botaurus lentiginosus,Raymond VanBuskirk,2020-12-03,2020,4.88,74,North America,4.88
134348371,Nanday Parakeet,Aratinga nenday,Jim Collins,2019-01-10,2019,4.88,40,North America,4.88
193690021,Loggerhead Shrike,Lanius ludovicianus,Susan Young,2019-12-17,2019,4.88,69,North America,4.88
83473161,Blue-bearded Helmetcrest,Oxypogon cyanolaemus,sebastian ballesteros caro,2018-01-20,2018,4.88,32,South America,4.88
497090851,Southern Lapwing,Vanellus chilensis,John Dickson,2022-10-24,2022,4.88,43,North America,4.88
244662481,Fuegian Snipe,Gallinago stricklandii,Andy Caro,2020-06-17,2020,4.88,32,South America,4.88
290526111,Pine Grosbeak,Pinicola enucleator,Brian Avent,2020-12-23,2020,4.88,41,North America,4.88
274971521,Eurasian Hobby,Falco subbuteo,VIJAY S,2020-10-27,2020,4.88,56,Asia,4.88
205853851,Black-billed Capercaillie,Tetrao urogalloides,Purevsuren Tsolmonjav,2019-04-28,2019,4.88,52,Asia,4.88
303216741,Red-capped Plover,Anarhynchus ruficapillus,Zebedee Muller,2020-10-14,2020,4.88,226,Australia,4.88
485001101,Purple Sandpiper,Calidris maritima,Owen Woodhouse,2022-09-17,2022,4.88,69,North America,4.88
621009132,Guira Cuckoo,Guira guira,Katia Oliveira,2024-06-28,2024,4.88,43,South America,4.88
394413791,Yellow-crowned Night Heron,Nyctanassa violacea,Vince Capp,2021-12-08,2021,4.88,69,North America,4.88
88165921,Black Eagle,Ictinaetus malaiensis,Jens Stålberg,2018-02-11,2018,4.88,26,Asia,4.88
285012151,Red Crossbill,Loxia curvirostra,Nolan Pelland,2020-12-01,2020,4.88,146,North America,4.88
382216911,Dollarbird,Eurystomus orientalis,Ken Tay,2021-10-24,2021,4.88,103,Australia,4.88
468916451,Vigors's Sunbird,Aethopyga vigorsii,Sujit Nair,2021-10-30,2021,4.88,26,Asia,4.88
621094719,Cream-colored Courser,Cursorius cursor,Simon Tonkin,2024-07-03,2024,4.88,26,Europe,4.88
348211311,Red-crested Pochard,Netta rufina,Arunava Bhattacharjee,2021-01-09,2021,4.88,26,Asia,4.88
627320989,Black Stork,Ciconia nigra,Hector Ruiz Villar,2023-08-28,2023,4.88,25,Europe,4.88
179082421,Pomarine Jaeger,Stercorarius pomarinus,Louise Summerhayes,2017-03-25,2017,4.88,90,Australia,4.88
386745831,Snowy Owl,Bubo scandiacus,Cody Limber,2021-11-08,2021,4.88,154,North America,4.88
206510,Gang-gang Cockatoo,Callocephalon fimbriatum,Taylor Heaton Crisologo,2015-07-09,2015,4.88,108,Australia,4.88
50045431,Elegant Crested-Tinamou,Eudromia elegans,Ignacio Hernandez,2017-02-26,2017,4.88,33,South America,4.88
135083791,Tropical Royal Flycatcher,Onychorhynchus coronatus,John Cahill xikanel.com,2019-01-12,2019,4.88,153,North America,4.88
186754221,Western Reef-Heron,Egretta gularis,Nikos Mavris,2019-11-08,2019,4.88,25,Asia,4.88
382871321,Ashy Bulbul,Hemixos flavala,Yubin Shrestha,2021-10-24,2021,4.88,65,Asia,4.88
64986401,Lesser Nighthawk,Chordeiles acutipennis,Dale Clark,2017-08-02,2017,4.88,48,North America,4.88
397058451,Green Jay,Cyanocorax yncas,Jing-Yi Lu,2021-12-13,2021,4.88,43,North America,4.88
222665191,Ruffed Grouse,Bonasa umbellus,Simon Boivin,2020-04-08,2020,4.88,176,North America,4.88
383891491,Cliff Flycatcher,Hirundinea ferruginea,Gerardo Serra,2021-10-30,2021,4.88,33,South America,4.88
142008001,Slaty-breasted Rail,Lewinia striata,Biswanath Mondal,2019-02-17,2019,4.88,25,Asia,4.88
551636211,Eurasian Scops-Owl,Otus scops,Sergio Gonzalez,2023-03-29,2023,4.88,33,Europe,4.88
75728271,Crested Auklet,Aethia cristatella,Jeff Bleam,2017-06-29,2017,4.88,26,Asia,4.88
258205191,Sanderling,Calidris alba,Liam Singh,2020-08-26,2020,4.87,129,North America,4.87
72536831,Tawny Frogmouth,Podargus strigoides,Jan Clewett,2017-10-21,2017,4.87,234,Australia,4.87
90919521,Forest Kingfisher,Todiramphus macleayii,David Boyle,2018-03-20,2018,4.87,31,Australia,4.87
163769971,Violaceous Quail-Dove,Geotrygon violacea,Matias Romano,2019-06-08,2019,4.87,110,South America,4.87
63874221,Eurasian Hoopoe (Eurasian),Upupa epops [epops Group],Jens Eriksen,2017-03-29,2017,4.87,115,Asia,4.87
264559221,Rufous-throated Tanager,Ixothraupis rufigula,Alex Luna,2020-09-15,2020,4.87,85,South America,4.87
193551771,African Blue Tit,Cyanistes teneriffae,Fernando Enrique Navarrete,2019-12-15,2019,4.87,45,Africa,4.87
93596511,Chuck-will's-widow,Antrostomus carolinensis,Nathan Farnau,2018-04-08,2018,4.87,55,North America,4.87
500278201,Phainopepla,Phainopepla nitens,Richard Gotz,2022-10-31,2022,4.87,45,North America,4.87
47999501,Spotted Towhee,Pipilo maculatus,John Reynolds,2017-02-10,2017,4.87,130,North America,4.87
92987681,Charming Hummingbird,Polyerata decora,Marcelo Corella,2018-03-30,2018,4.87,52,North America,4.87
91556501,Gartered Trogon,Trogon caligatus,Jorge Dangel,2018-03-26,2018,4.87,61,North America,4.87
157411701,Golden-winged Warbler,Vermivora chrysoptera,Christian  Nunes,2019-05-09,2019,4.87,108,North America,4.87
360486001,Kentish Plover,Anarhynchus alexandrinus,Hiren Khambhayta,2021-08-09,2021,4.87,260,Asia,4.87
507430401,Razorbill,Alca torda,Luca Cornacchia,2022-11-26,2022,4.87,39,Europe,4.87
91279791,Indian Blackbird,Turdus simillimus,Subrata Kool,2018-03-25,2018,4.87,23,Asia,4.87
423281211,Northern Saw-whet Owl,Aegolius acadicus,Zane Shantz,2022-03-06,2022,4.87,201,North America,4.87
189066191,Common Waxbill,Estrilda astrild,António Cruz,2019-11-16,2019,4.87,39,Europe,4.87
452784701,Blue Bunting,Cyanocompsa parellina,Ryan Rodriguez,2021-02-22,2021,4.87,111,North America,4.87
359005251,Wandering Tattler,Tringa incana,Julie Laity,2021-07-31,2021,4.87,79,North America,4.87
114043221,Cock-tailed Tyrant,Alectrurus tricolor,Steven Whitebread,2017-11-20,2017,4.87,23,South America,4.87
276373841,Redpoll (Common),Acanthis flammea flammea/rostrata/islandica,Dominique Genna,2020-10-31,2020,4.87,107,North America,4.87
220287751,Hooded Oriole,Icterus cucullatus,Christopher Collins,2020-04-02,2020,4.87,46,North America,4.87
127883551,Pine Warbler,Setophaga pinus,Matt Spangler,2018-12-09,2018,4.87,67,North America,4.87
150000411,Blue Bunting (Middle America),Cyanocompsa parellina parellina/beneplacita,Carlos Echeverría,2019-04-07,2019,4.87,78,North America,4.87
108895471,Osprey,Pandion haliaetus,William Higgins,2018-07-19,2018,4.87,407,North America,4.87
87147061,Black-billed Shrike-Tyrant,Agriornis montanus,Håvard Lindholm,2017-07-27,2017,4.87,52,South America,4.87
480325741,Canada Warbler,Cardellina canadensis,Yves Dugré,2022-09-01,2022,4.87,38,North America,4.87
176514331,Yellow-breasted Chat x Hooded Oriole (hybrid),Icteria virens x Icterus cucullatus,Matthew Grube,2019-09-10,2019,4.87,124,North America,4.87
256079681,Chestnut-rumped Thornbill,Acanthiza uropygialis,Byron Hakanson,2020-08-16,2020,4.87,52,Australia,4.87
335430421,Virginia Rail,Rallus limicola,Nancy Clermont,2021-05-08,2021,4.87,38,North America,4.87
401400321,American Wigeon,Mareca americana,Daniel Gomez,2022-01-01,2022,4.87,38,North America,4.87
529483141,Bluethroat,Luscinia svecica,Daniel J. Bethencourt Herrera,2023-01-25,2023,4.87,23,Africa,4.87
89825001,Weebill,Smicrornis brevirostris,Fred Coles,2018-03-05,2018,4.87,23,Australia,4.87
372281571,Western Barn Owl,Tyto alba,Emirhan Başak,2021-09-20,2021,4.87,83,Europe,4.87
278660141,Evening Grosbeak,Coccothraustes vespertinus,Scott Vincent,2020-11-09,2020,4.87,98,North America,4.87
55482321,Spotted Redshank,Tringa erythropus,Luka Hercigonja,2017-04-23,2017,4.87,60,Europe,4.87
71035091,White-throated Rock-Thrush,Monticola gularis,Kai Pflug,2017-10-06,2017,4.87,38,Asia,4.87
230787451,Cliff Swallow,Petrochelidon pyrrhonota,Caleb Putnam,2020-04-30,2020,4.87,125,North America,4.87
322000141,Scarlet Myzomela,Myzomela sanguinolenta,Patrick Cox,2021-04-02,2021,4.87,63,Australia,4.87
50906511,Somali Ostrich,Struthio molybdophanes,SK Burroughs,2017-01-26,2017,4.87,23,Africa,4.87
205639971,Rufous-backed Dwarf-Kingfisher,Ceyx rufidorsa,John O'Malley,2017-08-09,2017,4.87,30,Asia,4.87
472352931,Andean Flicker,Colaptes rupicola,ALEXIS ALCANTARA TELLERIA,2022-06-05,2022,4.87,55,South America,4.87
405461461,Sora,Porzana carolina,Pat Draisey,2022-01-13,2022,4.87,105,North America,4.87
590640221,Ground Woodpecker,Geocolaptes olivaceus,Murray Christian,2023-07-01,2023,4.87,23,Africa,4.87
283061671,Black Stork,Ciconia nigra,Thanasis Tsafonis,2015-05-03,2015,4.87,47,Europe,4.87
281030491,Bronzed Cowbird,Molothrus aeneus,barbara taylor,2020-11-19,2020,4.87,39,North America,4.87
394164741,Gray Kingbird,Tyrannus dominicensis,Weston Barker,2021-12-04,2021,4.87,63,North America,4.87
429318661,Killdeer,Charadrius vociferus,Leon Dsilva,2022-03-26,2022,4.87,63,North America,4.87
417179071,Gray-headed Swamphen,Porphyrio poliocephalus,Hemanya R,2022-02-13,2022,4.87,100,Asia,4.87
290924131,Dartford Warbler,Curruca undata,Manu Álvarez,2020-12-24,2020,4.87,90,Europe,4.87
617101054,Common Redstart,Phoenicurus phoenicurus,Dmytro P,2024-04-08,2024,4.87,30,Europe,4.87
458343161,Lesser Goldfinch,Spinus psaltria,Jonathan Dowell,2022-06-10,2022,4.87,39,North America,4.87
85631741,American Robin,Turdus migratorius,Eric Gofreed,2018-02-11,2018,4.87,246,North America,4.87
120954971,Andean Flicker,Colaptes rupicola,Denis Tétreault,2018-10-05,2018,4.87,30,South America,4.87
492508851,Little Pied Cormorant,Microcarbo melanoleucos,Mark and Angela McCaffrey,2022-10-07,2022,4.87,38,Australia,4.87
519623991,Mountain Bluebird,Sialia currucoides,Rhonda Howard,2023-01-02,2023,4.87,116,North America,4.87
233312091,Audouin's Gull,Ichthyaetus audouinii,D HARVEY,2015-06-18,2015,4.87,55,Europe,4.87
278091841,Burrowing Owl,Athene cunicularia,Brian Browne,2020-11-07,2020,4.87,216,North America,4.87
157872561,Yellow-headed Blackbird,Xanthocephalus xanthocephalus,Caleb Strand,2019-05-10,2019,4.87,63,North America,4.87
396592381,Malaysian Rail-babbler,Eupetes macrocerus,Wai Loon Wong,2019-06-05,2019,4.87,52,Asia,4.87
213386501,Anna's Hummingbird,Calypte anna,Gordon Karre,2020-03-04,2020,4.87,109,North America,4.87
470109491,Ferruginous Hawk,Buteo regalis,Jerry Horak,2022-07-25,2022,4.87,54,North America,4.87
369403391,Red-necked Nightjar,Caprimulgus ruficollis,José Luis Bautista,2021-09-13,2021,4.87,78,Europe,4.87
365843241,Sooty Tern,Onychoprion fuscatus,Bruce Cochrane,2021-09-01,2021,4.87,54,North America,4.87
286231041,Red Crossbill,Loxia curvirostra,Sean McElaney,2020-12-06,2020,4.87,272,North America,4.87
217129231,Marbled Murrelet,Brachyramphus marmoratus,Eric Ellingson,2020-03-20,2020,4.87,54,North America,4.87
172117441,Mexican Violetear,Colibri thalassinus,Herbert Fechter,2019-08-11,2019,4.87,54,North America,4.87
171903851,Red-necked Nightjar,Caprimulgus ruficollis,Eduardo Realinho,2019-08-10,2019,4.87,31,Europe,4.87
51883101,Eurasian Blue Tit,Cyanistes caeruleus,Bradley Hacker 🦜,2017-03-21,2017,4.87,181,Europe,4.87
307675321,Canada Jay,Perisoreus canadensis,Thierry Grandmont,2021-02-14,2021,4.87,89,North America,4.87
391913101,Shikra,Tachyspiza badia,Sanjiv Khanna,2021-11-29,2021,4.87,46,Asia,4.87
377001371,Song Sparrow,Melospiza melodia,Sylvie Dionne,2021-10-01,2021,4.87,45,North America,4.87
382012391,Mountain Bluebird,Sialia currucoides,Kevin Krebs,2021-10-23,2021,4.87,46,North America,4.87
554973441,Red Crossbill,Loxia curvirostra,Henrique  Pacheco,2023-04-08,2023,4.87,38,North America,4.87
66886581,Pacific Loon,Gavia pacifica,Christian Marcotte,2017-08-11,2017,4.87,46,North America,4.87
616552358,Mallard x Northern Pintail (hybrid),Anas platyrhynchos x acuta,Ross Knowlton,2024-03-26,2024,4.87,47,North America,4.87
45349051,Horned Grebe,Podiceps auritus,Kyle Blaney,2015-06-01,2015,4.87,259,North America,4.87
492427781,American Barn Owl,Tyto furcata,Joel Eckerson,2022-10-07,2022,4.87,87,North America,4.87
265167741,MacGillivray's Warbler,Geothlypis tolmiei,Lisa Ruby,2020-09-23,2020,4.87,113,North America,4.87
314932301,Northern Saw-whet Owl,Aegolius acadicus,Nathan Wall,2021-03-08,2021,4.87,143,North America,4.87
278372851,Redpoll (Common),Acanthis flammea flammea/rostrata/islandica,Daniel Campeau,2020-11-08,2020,4.87,92,North America,4.87
134645111,Bald Eagle,Haliaeetus leucocephalus,Natty Abrahams,2018-06-10,2018,4.87,69,North America,4.87
170813991,Horsfield's Bronze-Cuckoo,Chalcites basalis,David Adam,2019-08-02,2019,4.94,67,Australia,4.867352941176471
38029191,Pallid Harrier,Circus macrourus,Omar alshaheen,2016-10-23,2016,4.86,36,Asia,4.86
202643311,Red Crossbill,Loxia curvirostra,Pierre Bergeron,2020-01-24,2020,4.86,51,North America,4.86
457881921,Slender-billed Scimitar-Babbler,Pomatorhinus superciliaris,Madhav Murthy,2020-12-29,2020,4.86,36,Asia,4.86
208807331,Canyon Wren,Catherpes mexicanus,Colin Maguire,2020-02-10,2020,4.86,84,North America,4.86
611931034,Legge's Hawk-Eagle,Nisaetus kelaarti,skanda sn,2023-12-04,2023,4.86,29,Asia,4.86
357491411,Ruby-throated Hummingbird,Archilochus colubris,Francois Cloutier,2021-07-28,2021,4.86,42,North America,4.86
259607561,White-winged Chough,Corcorax melanorhamphos,Cedric Bear,2020-09-02,2020,4.86,28,Australia,4.86
121208021,Eurasian Woodcock,Scolopax rusticola,Ko Cheng,2018-10-30,2018,4.86,29,Asia,4.86
237731921,Olive-tree Warbler,Hippolais olivetorum,Cenk Polat,2020-05-14,2020,4.86,21,Asia,4.86
525079941,Short-eared Owl,Asio flammeus,Jun Yang,2023-01-15,2023,4.86,36,Asia,4.86
231497131,Black-headed Grosbeak,Pheucticus melanocephalus,Richard Lee,2020-05-06,2020,4.86,43,North America,4.86
282847921,Austral Pygmy-Owl,Glaucidium nana,Luciano Mathieu,2020-11-25,2020,4.86,37,South America,4.86
398078001,Eared Grebe,Podiceps nigricollis,Ana  Mendes do Carmo,2021-07-25,2021,4.86,140,Europe,4.86
610630757,Peregrine Falcon,Falco peregrinus,Ana Rivas,2023-11-01,2023,4.86,21,Europe,4.86
212222111,Eurasian Bittern,Botaurus stellaris,Raphaël Neukomm,2020-02-28,2020,4.86,21,Europe,4.86
51660861,Wallcreeper,Tichodroma muraria,Serge Wolf,2017-03-19,2017,4.86,146,Europe,4.86
625046196,Pallas's Leaf Warbler,Phylloscopus proregulus,Louis Kernen,2024-10-15,2024,4.86,21,Europe,4.86
555270431,Ruby-topaz Hummingbird,Chrysolampis mosquitus,Ankur Khurana,2023-03-15,2023,4.86,21,South America,4.86
136313061,Ring Ouzel,Turdus torquatus,Yanina Maggiotto,2019-01-21,2019,4.86,72,Europe,4.86
307731431,Snow Bunting,Plectrophenax nivalis,Jaden Shah,2021-02-14,2021,4.86,43,North America,4.86
138161791,Malabar Parakeet,Psittacula columboides,Prabhakar Manjunath,2019-01-27,2019,4.86,71,Asia,4.86
314528971,Canyon Wren,Catherpes mexicanus,David Theobald,2021-03-07,2021,4.86,80,North America,4.86
458091021,Sedge Wren,Cistothorus stellaris,Arthur Mercado,2022-06-09,2022,4.86,58,North America,4.86
616371231,Rook,Corvus frugilegus,Pablo García (PGR),2024-03-23,2024,4.86,44,Europe,4.86
231239531,Northern Wheatear,Oenanthe oenanthe,Brian Small,2020-05-06,2020,4.86,21,Europe,4.86
189215331,Variegated Fairywren,Malurus lamberti,Kim Touzel,2019-11-22,2019,4.86,21,Australia,4.86
617185842,American Robin,Turdus migratorius,R Brodell,2024-04-10,2024,4.86,78,North America,4.86
250208911,Common Tern,Sterna hirundo,Lyall Bouchard,2020-07-17,2020,4.86,188,North America,4.86
401291181,Asian Woolly-necked Stork,Ciconia episcopus,Hasitha Wimalarathna,2022-01-01,2022,4.86,37,Asia,4.86
455529061,Dunlin,Calidris alpina,Zach Schwartz-Weinstein,2022-06-01,2022,4.86,59,North America,4.86
592320811,Atlantic Yellow-nosed Albatross,Thalassarche chlororhynchos,Mael Glon,2023-07-08,2023,4.86,74,North America,4.86
400194881,Black Rosy-Finch,Leucosticte atrata,Aidan Lorenz,2021-12-28,2021,4.86,42,North America,4.86
112127721,Great Black Hawk,Buteogallus urubitinga,Nick Vance,2018-08-09,2018,4.86,58,North America,4.86
191330931,Ross's Gull,Rhodostethia rosea,Ryan Merrill,2019-12-01,2019,4.86,106,North America,4.86
46549521,Long-tailed Tit,Aegithalos caudatus,Kico Lopez Suarez,2017-01-25,2017,4.86,44,Europe,4.86
370539411,Nashville Warbler,Leiothlypis ruficapilla,Jocelyn  Anderson,2021-09-18,2021,4.86,95,North America,4.86
508862541,Yellow-bellied Wattle-eye (Angola),Platysteira concreta ansorgei,Wayne Paes,2022-10-27,2022,4.86,28,Africa,4.86
163757901,Ornate Hawk-Eagle,Spizaetus ornatus,Ryan Andrews,2019-06-11,2019,4.86,110,North America,4.86
159827081,Baltimore Oriole,Icterus galbula,Nina Hale,2019-05-12,2019,4.86,180,North America,4.86
399340091,Grayish Eagle-Owl,Bubo cinerascens,David Wright,2021-11-02,2021,4.86,36,Africa,4.86
395040731,Common Snipe,Gallinago gallinago,Hari K Patibanda,2021-12-11,2021,4.86,183,Asia,4.86
318547341,Great Horned Owl,Bubo virginianus,Nathalie Talbot,2021-03-21,2021,4.86,314,North America,4.86
210849501,Tufted Titmouse,Baeolophus bicolor,Matthew Brown,2020-02-21,2020,4.86,65,North America,4.86
183939081,African Fish-Eagle,Icthyophaga vocifer,GARY DOUGLAS,2019-10-19,2019,4.86,21,Africa,4.86
581117121,Collared Pratincole,Glareola pratincola,Carlos Fernández Díaz,2023-06-03,2023,4.86,22,Europe,4.86
611423856,Mottled Owl (Mottled),Strix virgata [virgata Group],Justin LeClaire,2023-11-21,2023,4.86,42,North America,4.86
227833831,Star Finch,Emblema ruficauda,Leslie George,2020-04-24,2020,4.86,63,Australia,4.86
201623621,Burrowing Owl,Athene cunicularia,Gustavo Durán,2019-04-07,2019,4.86,29,South America,4.86
620852565,Eurasian Hoopoe,Upupa epops,Scott Ritchie,2024-06-11,2024,4.86,121,Europe,4.86
355286841,Lesser Nighthawk,Chordeiles acutipennis,Aaron Maizlish,2021-07-11,2021,4.86,94,North America,4.86
290928051,Eurasian Blackbird,Turdus merula,Daniel López,2020-12-25,2020,4.86,50,Europe,4.86
600961831,Black Redstart,Phoenicurus ochruros,Michał Grądcki,2023-07-28,2023,4.86,58,Europe,4.86
436376161,Western Gull,Larus occidentalis,Mark Scheel,2022-04-16,2022,4.86,277,North America,4.86
209919561,Wilson's Snipe,Gallinago delicata,Kyle Wilmarth,2018-10-24,2018,4.86,86,North America,4.86
171236381,Cory's Shearwater,Calonectris borealis,Tom Bedford,2019-07-31,2019,4.86,160,Europe,4.86
530725211,Lake Lufira Masked-Weaver,Ploceus ruweti,marijn bauters,2023-01-28,2023,4.86,21,Africa,4.86
315200431,Varied Thrush,Ixoreus naevius,Dennis Arendt,2021-03-09,2021,4.86,70,North America,4.86
320139451,Social Flycatcher,Myiozetetes similis,Juan Miguel Artigas Azas,2021-03-15,2021,4.86,71,North America,4.86
554555241,Crested Caracara,Caracara plancus,KMJ Bird,2023-04-05,2023,4.86,98,North America,4.86
546458621,American Goshawk,Astur atricapillus,Anonymous eBirber,2023-03-17,2023,4.86,140,North America,4.86
149336611,Jambu Fruit-Dove,Ptilinopus jambu,Boon Chong Chen,2019-04-06,2019,4.86,28,Asia,4.86
158001791,Red-winged Blackbird,Agelaius phoeniceus,Connor Charchuk,2019-05-12,2019,4.86,94,North America,4.86
626720865,Red-shouldered Hawk,Buteo lineatus,Leena McCluney,2024-11-24,2024,4.86,42,North America,4.86
